name,price,date,time,change,open,high,low,volume
"DEODRANT",103.53,"6/11/2007","1:56pm",0.46,102.87,104.0,102.5,2802904
"EGGS",22.01,"6/11/2007","2:01pm",0.18,21.7,22.08,21.69,26445260
"FRESHNER",62.52,"6/11/2007","1:56pm",0.39,62.89,62.89,62.15,5265678
"GRAPES",50.77,"6/11/2007","1:56pm",0.36,50.41,50.84,50.05,5291300
"MILK",51.7619,"6/11/2007","1:56pm",0.0919,51.67,51.85,51.32,6606152
"MINT",51.36,"6/11/2007","1:56pm",-0.05,51.47,51.62,50.98,3110114
"OIL",85.53,"6/11/2007","1:56pm",-0.41,85.94,85.98,85.28,1402100
"MAT",70.27,"6/11/2007","1:56pm",-0.03,70.25,70.5,69.76,5016285
"ONIONS",51.11,"6/11/2007","1:56pm",0.97,50.3,51.28,50.04,6899000
"PASTE",30.12,"6/11/2007","2:01pm",0.07,30.05,30.25,29.93,25277544
"PEPPER",26.44,"6/11/2007","1:56pm",-0.08,26.5,26.54,26.31,16455677
"SOAP",63.13,"6/11/2007","1:56pm",0.06,62.8,63.15,62.75,4256946
"TEA",40.28,"6/11/2007","1:56pm",0.02,40.2,40.34,39.89,8132800
"TISSUES",70.154,"6/11/2007","1:56pm",-0.076,69.85,70.2,69.51,1344300
"TOMATOES",43.47,"6/11/2007","1:56pm",0.4,42.95,43.47,42.88,5621815
"TOWEL",49.88,"6/11/2007","1:56pm",-0.2,49.9,50.12,49.55,7420907
"YOGURT",83.52,"6/11/2007","1:56pm",0.84,82.68,83.72,82.35,7459300
"ALMOND",39.491,"6/11/2007","2:01pm",-0.16899999999999998,39.67,40.18,39.43,2763280
"BREAD",71.77,"6/11/2007","2:01pm",0.24,71.29,71.9,71.15,2879896
"APPLES",63.17,"6/11/2007","2:01pm",0.13,62.79,63.32,62.42,2261630
"BANANA",97.83,"6/11/2007","2:01pm",-0.36,98.25,98.79,97.59,1833100
"BUNS",53.55,"6/11/2007","2:01pm",0.22,53.2,53.77,52.81,7307094
"BUTTER",79.0,"6/11/2007","2:01pm",0.48,78.32,79.46,78.06,2025552
"CHEESE",50.85,"6/11/2007","2:01pm",-0.28,51.13,51.21,50.59,2277197
"CHERRIES",34.2,"6/11/2007","2:01pm",0.0,34.28,34.44,34.12,3931450
"CHIPS",37.51,"6/11/2007","2:01pm",0.19,37.07,37.56,37.05,14260601
"COCONUT",31.5,"6/11/2007","2:01pm",0.5,31.0,31.62,30.9,8948751
"COFFEE",37.75,"6/11/2007","2:01pm",-0.2,37.78,37.83,37.62,7227367
"CELL",57.13,"6/11/2007","2:01pm",-0.25,57.25,57.4,56.91,2422142
"COOKIES",46.08,"6/11/2007","2:01pm",0.38,45.8,46.29,45.46,6426249
"DEODRANT",103.51,"6/11/2007","2:01pm",0.44,102.87,104.0,102.5,2839204
"EGGS",22.02,"6/11/2007","2:06pm",0.19,21.7,22.08,21.69,26751104
"FRESHNER",62.5,"6/11/2007","2:01pm",0.37,62.89,62.89,62.15,5350858
"GRAPES",50.7,"6/11/2007","2:01pm",0.29,50.41,50.84,50.05,5396400
"MILK",51.76,"6/11/2007","2:01pm",0.09,51.67,51.85,51.32,6660752
"MINT",51.3727,"6/11/2007","2:01pm",-0.0373,51.47,51.62,50.98,3168414
"OIL",85.58,"6/11/2007","2:01pm",-0.36,85.94,85.98,85.28,1440600
"MAT",70.24,"6/11/2007","2:01pm",-0.06,70.25,70.5,69.76,5077085
"ONIONS",51.09,"6/11/2007","2:01pm",0.95,50.3,51.28,50.04,6995800
"PASTE",30.12,"6/11/2007","2:06pm",0.07,30.05,30.25,29.93,25466984
"PEPPER",26.44,"6/11/2007","2:01pm",-0.08,26.5,26.54,26.31,16750477
"SOAP",63.12,"6/11/2007","2:01pm",0.05,62.8,63.15,62.75,4334646
"TEA",40.27,"6/11/2007","2:01pm",0.01,40.2,40.34,39.89,8457200
"TISSUES",70.11,"6/11/2007","2:01pm",-0.12,69.85,70.2,69.51,1362600
"TOMATOES",43.46,"6/11/2007","2:01pm",0.39,42.95,43.47,42.88,5698015
"TOWEL",49.79,"6/11/2007","2:01pm",-0.29,49.9,50.12,49.55,7569507
"YOGURT",83.43,"6/11/2007","2:01pm",0.75,82.68,83.72,82.35,7716900
"ALMOND",39.5,"6/11/2007","2:06pm",-0.16,39.67,40.18,39.43,2841280
"BREAD",71.85,"6/11/2007","2:06pm",0.32,71.29,71.9,71.15,2945096
"APPLES",63.23,"6/11/2007","2:06pm",0.19,62.79,63.32,62.42,2280130
"BANANA",97.92,"6/11/2007","2:06pm",-0.27,98.25,98.79,97.59,1847000
"BUNS",53.56,"6/11/2007","2:06pm",0.23,53.2,53.77,52.81,7466394
"BUTTER",79.11,"6/11/2007","2:06pm",0.59,78.32,79.46,78.06,2048252
"CHEESE",50.86,"6/11/2007","2:06pm",-0.27,51.13,51.21,50.59,2309597
"CHERRIES",34.19,"6/11/2007","2:06pm",-0.01,34.28,34.44,34.12,3986950
"CHIPS",37.51,"6/11/2007","2:06pm",0.19,37.07,37.56,37.05,14444801
"COCONUT",31.5,"6/11/2007","2:06pm",0.5,31.0,31.62,30.9,9108451
"COFFEE",37.75,"6/11/2007","2:06pm",-0.2,37.78,37.83,37.62,7407867
"CELL",57.11,"6/11/2007","2:06pm",-0.27,57.25,57.4,56.91,2462942
"COOKIES",46.08,"6/11/2007","2:06pm",0.38,45.8,46.29,45.46,6509849
"DEODRANT",103.54,"6/11/2007","2:06pm",0.47,102.87,104.0,102.5,2861904
"EGGS",22.03,"6/11/2007","2:11pm",0.2,21.7,22.08,21.69,26974348
"FRESHNER",62.5,"6/11/2007","2:06pm",0.37,62.89,62.89,62.15,5513358
"GRAPES",50.65,"6/11/2007","2:06pm",0.24,50.41,50.84,50.05,5565600
"MILK",51.77,"6/11/2007","2:06pm",0.1,51.67,51.85,51.32,6687652
"MINT",51.41,"6/11/2007","2:06pm",0.0,51.47,51.62,50.98,3209614
"OIL",85.53,"6/11/2007","2:06pm",-0.41,85.94,85.98,85.28,1470200
"MAT",70.29,"6/11/2007","2:06pm",-0.01,70.25,70.5,69.76,5107185
"ONIONS",51.05,"6/11/2007","2:06pm",0.91,50.3,51.28,50.04,7162100
"PASTE",30.13,"6/11/2007","2:11pm",0.08,30.05,30.25,29.93,25965886
"PEPPER",26.44,"6/11/2007","2:06pm",-0.08,26.5,26.54,26.31,17179996
"SOAP",63.14,"6/11/2007","2:06pm",0.07,62.8,63.15,62.75,4427046
"TEA",40.26,"6/11/2007","2:06pm",0.0,40.2,40.34,39.89,8620800
"TISSUES",70.12,"6/11/2007","2:06pm",-0.11,69.85,70.2,69.51,1386800
"TOMATOES",43.44,"6/11/2007","2:06pm",0.37,42.95,43.47,42.88,5829840
"TOWEL",49.83,"6/11/2007","2:06pm",-0.25,49.9,50.12,49.55,7695307
"YOGURT",83.44,"6/11/2007","2:06pm",0.76,82.68,83.72,82.35,7916100
"ALMOND",39.53,"6/11/2007","2:11pm",-0.13,39.67,40.18,39.43,2880880
"BREAD",71.98,"6/11/2007","2:11pm",0.45,71.29,71.99,71.15,3103496
"APPLES",63.38,"6/11/2007","2:11pm",0.34,62.79,63.39,62.42,2308630
"BANANA",97.93,"6/11/2007","2:11pm",-0.26,98.25,98.79,97.59,1881100
"BUNS",53.72,"6/11/2007","2:11pm",0.39,53.2,53.77,52.81,7588294
"BUTTER",79.19,"6/11/2007","2:11pm",0.67,78.32,79.46,78.06,2131352
"CHEESE",50.9,"6/11/2007","2:11pm",-0.23,51.13,51.21,50.59,2340097
"CHERRIES",34.21,"6/11/2007","2:11pm",0.01,34.28,34.44,34.12,4058750
"CHIPS",37.57,"6/11/2007","2:11pm",0.25,37.07,37.57,37.05,14734801
"COCONUT",31.57,"6/11/2007","2:11pm",0.57,31.0,31.62,30.9,9594251
"COFFEE",37.76,"6/11/2007","2:11pm",-0.19,37.78,37.83,37.62,7474967
"CELL",57.19,"6/11/2007","2:11pm",-0.19,57.25,57.4,56.91,2592542
"COOKIES",46.15,"6/11/2007","2:11pm",0.45,45.8,46.29,45.46,6633249
"DEODRANT",103.59,"6/11/2007","2:11pm",0.52,102.87,104.0,102.5,2884504
"EGGS",22.01,"6/11/2007","2:16pm",0.18,21.7,22.08,21.69,27482520
"FRESHNER",62.53,"6/11/2007","2:11pm",0.4,62.89,62.89,62.15,5618158
"GRAPES",50.74,"6/11/2007","2:11pm",0.33,50.41,50.84,50.05,5728500
"MILK",51.79,"6/11/2007","2:11pm",0.12,51.67,51.85,51.32,6761552
"MINT",51.5,"6/11/2007","2:11pm",0.09,51.47,51.62,50.98,3260114
"OIL",85.57,"6/11/2007","2:11pm",-0.37,85.94,85.98,85.28,1508200
"MAT",70.34,"6/11/2007","2:11pm",0.04,70.25,70.5,69.76,5156485
"ONIONS",51.21,"6/11/2007","2:11pm",1.07,50.3,51.28,50.04,7355400
"PASTE",30.16,"6/11/2007","2:16pm",0.11,30.05,30.25,29.93,26411778
"PEPPER",26.48,"6/11/2007","2:11pm",-0.04,26.5,26.54,26.31,17302396
"SOAP",63.1819,"6/11/2007","2:11pm",0.1119,62.8,63.19,62.75,4533846
"TEA",40.25,"6/11/2007","2:11pm",-0.01,40.2,40.34,39.89,8839900
"TISSUES",70.2,"6/11/2007","2:11pm",-0.03,69.85,70.2,69.51,1410200
"TOMATOES",43.49,"6/11/2007","2:11pm",0.42,42.95,43.49,42.88,5904936
"TOWEL",49.882,"6/11/2007","2:11pm",-0.198,49.9,50.12,49.55,7831607
"YOGURT",83.51,"6/11/2007","2:11pm",0.83,82.68,83.72,82.35,8147200
"ALMOND",39.49,"6/11/2007","2:16pm",-0.17,39.67,40.18,39.43,2953380
"BREAD",71.9,"6/11/2007","2:16pm",0.37,71.29,72.03,71.15,3208796
"APPLES",63.31,"6/11/2007","2:16pm",0.27,62.79,63.42,62.42,2337730
"BANANA",97.92,"6/11/2007","2:16pm",-0.27,98.25,98.79,97.59,1921100
"BUNS",53.65,"6/11/2007","2:16pm",0.32,53.2,53.77,52.81,7685194
"BUTTER",79.08,"6/11/2007","2:16pm",0.56,78.32,79.46,78.06,2163952
"CHEESE",50.86,"6/11/2007","2:16pm",-0.27,51.13,51.21,50.59,2355597
"CHERRIES",34.2,"6/11/2007","2:16pm",0.0,34.28,34.44,34.12,4227650
"CHIPS",37.54,"6/11/2007","2:16pm",0.22,37.07,37.61,37.05,15329801
"COCONUT",31.63,"6/11/2007","2:16pm",0.63,31.0,31.64,30.9,9900251
"COFFEE",37.75,"6/11/2007","2:16pm",-0.2,37.78,37.83,37.62,7614667
"CELL",57.16,"6/11/2007","2:16pm",-0.22,57.25,57.4,56.91,2626742
"COOKIES",46.14,"6/11/2007","2:16pm",0.44,45.8,46.29,45.46,6705149
"DEODRANT",103.48,"6/11/2007","2:16pm",0.41,102.87,104.0,102.5,2932004
"EGGS",22.01,"6/11/2007","2:21pm",0.18,21.7,22.08,21.69,27617028
"FRESHNER",62.49,"6/11/2007","2:16pm",0.36,62.89,62.89,62.15,5748158
"GRAPES",50.71,"6/11/2007","2:16pm",0.3,50.41,50.84,50.05,5968400
"MILK",51.75,"6/11/2007","2:16pm",0.08,51.67,51.85,51.32,6798052
"MINT",51.4,"6/11/2007","2:16pm",-0.01,51.47,51.62,50.98,3310514
"OIL",85.53,"6/11/2007","2:16pm",-0.41,85.94,85.98,85.28,1531600
"MAT",70.33,"6/11/2007","2:16pm",0.03,70.25,70.5,69.76,5204085
"ONIONS",51.17,"6/11/2007","2:16pm",1.03,50.3,51.28,50.04,7421000
"PASTE",30.18,"6/11/2007","2:21pm",0.13,30.05,30.25,29.93,26830224
"PEPPER",26.46,"6/11/2007","2:16pm",-0.06,26.5,26.54,26.31,17549496
"SOAP",63.18,"6/11/2007","2:16pm",0.11,62.8,63.2,62.75,4586346
"TEA",40.3,"6/11/2007","2:16pm",0.04,40.2,40.34,39.89,9022910
"TISSUES",70.192,"6/11/2007","2:16pm",-0.038,69.85,70.25,69.51,1444200
"TOMATOES",43.52,"6/11/2007","2:16pm",0.45,42.95,43.535,42.88,6098036
"TOWEL",49.85,"6/11/2007","2:16pm",-0.23,49.9,50.12,49.55,7900607
"YOGURT",83.37,"6/11/2007","2:16pm",0.69,82.68,83.85,82.35,8845100
"ALMOND",39.46,"6/11/2007","2:21pm",-0.2,39.67,40.18,39.43,3029880
"BREAD",71.92,"6/11/2007","2:21pm",0.39,71.29,72.03,71.15,3245196
"APPLES",63.35,"6/11/2007","2:21pm",0.31,62.79,63.42,62.42,2353430
"BANANA",97.97,"6/11/2007","2:21pm",-0.22,98.25,98.79,97.59,1944500
"BUNS",53.69,"6/11/2007","2:21pm",0.36,53.2,53.77,52.81,7757194
"BUTTER",79.12,"6/11/2007","2:21pm",0.6,78.32,79.46,78.06,2214452
"CHEESE",50.898999999999994,"6/11/2007","2:21pm",-0.231,51.13,51.21,50.59,2373297
"CHERRIES",34.23,"6/11/2007","2:21pm",0.03,34.28,34.44,34.12,4262150
"CHIPS",37.52,"6/11/2007","2:21pm",0.2,37.07,37.61,37.05,15596301
"COCONUT",31.68,"6/11/2007","2:21pm",0.68,31.0,31.69,30.9,10286001
"COFFEE",37.7618,"6/11/2007","2:21pm",-0.1882,37.78,37.83,37.62,7739967
"CELL",57.28,"6/11/2007","2:21pm",-0.1,57.25,57.4,56.91,2699742
"COOKIES",46.16,"6/11/2007","2:21pm",0.46,45.8,46.29,45.46,6773849
"DEODRANT",103.47,"6/11/2007","2:21pm",0.4,102.87,104.0,102.5,2958304
"EGGS",22.008000000000003,"6/11/2007","2:26pm",0.17800000000000002,21.7,22.08,21.69,28003456
"FRESHNER",62.53,"6/11/2007","2:21pm",0.4,62.89,62.89,62.15,5814358
"GRAPES",50.721000000000004,"6/11/2007","2:21pm",0.311,50.41,50.84,50.05,6057700
"MILK",51.77,"6/11/2007","2:21pm",0.1,51.67,51.85,51.32,6832552
"MINT",51.37,"6/11/2007","2:21pm",-0.04,51.47,51.62,50.98,3514114
"OIL",85.58,"6/11/2007","2:21pm",-0.36,85.94,85.98,85.28,1584600
"MAT",70.39,"6/11/2007","2:21pm",0.09,70.25,70.5,69.76,5237185
"ONIONS",51.25,"6/11/2007","2:21pm",1.11,50.3,51.28,50.04,7541700
"PASTE",30.18,"6/11/2007","2:26pm",0.13,30.05,30.25,29.93,27263748
"PEPPER",26.45,"6/11/2007","2:21pm",-0.07,26.5,26.54,26.31,17743896
"SOAP",63.17,"6/11/2007","2:21pm",0.1,62.8,63.2,62.75,4649246
"TEA",40.36,"6/11/2007","2:21pm",0.1,40.2,40.37,39.89,9204010
"TISSUES",70.2,"6/11/2007","2:21pm",-0.03,69.85,70.25,69.51,1518400
"TOMATOES",43.57,"6/11/2007","2:21pm",0.5,42.95,43.58,42.88,6405057
"TOWEL",49.84,"6/11/2007","2:21pm",-0.24,49.9,50.12,49.55,7979707
"YOGURT",83.46,"6/11/2007","2:21pm",0.78,82.68,83.85,82.35,9131100
"ALMOND",39.46,"6/11/2007","2:26pm",-0.2,39.67,40.18,39.43,3106580
"BREAD",71.92,"6/11/2007","2:26pm",0.39,71.29,72.03,71.15,3332596
"APPLES",63.34,"6/11/2007","2:26pm",0.3,62.79,63.42,62.42,2372530
"BANANA",97.92,"6/11/2007","2:26pm",-0.27,98.25,98.79,97.59,1972600
"BUNS",53.68,"6/11/2007","2:26pm",0.35,53.2,53.77,52.81,7862194
"BUTTER",79.06,"6/11/2007","2:26pm",0.54,78.32,79.46,78.06,2621452
"CHEESE",50.85,"6/11/2007","2:26pm",-0.28,51.13,51.21,50.59,2400597
"CHERRIES",34.21,"6/11/2007","2:26pm",0.01,34.28,34.44,34.12,4329650
"CHIPS",37.48,"6/11/2007","2:26pm",0.16,37.07,37.61,37.05,15908401
"COCONUT",31.76,"6/11/2007","2:26pm",0.76,31.0,31.77,30.9,10673201
"COFFEE",37.76,"6/11/2007","2:26pm",-0.19,37.78,37.83,37.62,7797367
"CELL",57.23,"6/11/2007","2:26pm",-0.15,57.25,57.4,56.91,2798642
"COOKIES",46.16,"6/11/2007","2:26pm",0.46,45.8,46.29,45.46,6850349
"DEODRANT",103.52,"6/11/2007","2:26pm",0.45,102.87,104.0,102.5,2994204
"EGGS",22.01,"6/11/2007","2:31pm",0.18,21.7,22.08,21.69,28166784
"FRESHNER",62.52,"6/11/2007","2:26pm",0.39,62.89,62.89,62.15,5858958
"GRAPES",50.72,"6/11/2007","2:26pm",0.31,50.41,50.84,50.05,6141900
"MILK",51.8,"6/11/2007","2:26pm",0.13,51.67,51.85,51.32,6873652
"MINT",51.37,"6/11/2007","2:26pm",-0.04,51.47,51.62,50.98,3549714
"OIL",85.55,"6/11/2007","2:26pm",-0.39,85.94,85.98,85.28,1616200
"MAT",70.3611,"6/11/2007","2:26pm",0.0611,70.25,70.5,69.76,5288885
"ONIONS",51.26,"6/11/2007","2:26pm",1.12,50.3,51.28,50.04,7641900
"PASTE",30.18,"6/11/2007","2:31pm",0.13,30.05,30.25,29.93,27477918
"PEPPER",26.45,"6/11/2007","2:26pm",-0.07,26.5,26.54,26.31,17889796
"SOAP",63.13,"6/11/2007","2:26pm",0.06,62.8,63.2,62.75,4759446
"TEA",40.43,"6/11/2007","2:26pm",0.17,40.2,40.47,39.89,9441710
"TISSUES",70.15,"6/11/2007","2:26pm",-0.08,69.85,70.25,69.51,1552400
"TOMATOES",43.58,"6/11/2007","2:26pm",0.51,42.95,43.61,42.88,6495057
"TOWEL",49.82,"6/11/2007","2:26pm",-0.26,49.9,50.12,49.55,8014807
"YOGURT",83.4,"6/11/2007","2:26pm",0.72,82.68,83.85,82.35,9250000
"ALMOND",39.43,"6/11/2007","2:31pm",-0.23,39.67,40.18,39.42,3146680
"BREAD",71.88,"6/11/2007","2:31pm",0.35,71.29,72.03,71.15,3377696
"APPLES",63.3,"6/11/2007","2:31pm",0.26,62.79,63.42,62.42,2396630
"BANANA",97.83,"6/11/2007","2:31pm",-0.36,98.25,98.79,97.59,1992300
"BUNS",53.64,"6/11/2007","2:31pm",0.31,53.2,53.77,52.81,7963894
"BUTTER",79.0,"6/11/2007","2:31pm",0.48,78.32,79.46,78.06,2657252
"CHEESE",50.85,"6/11/2007","2:31pm",-0.28,51.13,51.21,50.59,2419197
"CHERRIES",34.2,"6/11/2007","2:31pm",0.0,34.28,34.44,34.12,4416950
"CHIPS",37.48,"6/11/2007","2:31pm",0.16,37.07,37.61,37.05,16180901
"COCONUT",31.74,"6/11/2007","2:31pm",0.74,31.0,31.77,30.9,10859101
"COFFEE",37.76,"6/11/2007","2:31pm",-0.19,37.78,37.83,37.62,8074667
"CELL",57.2,"6/11/2007","2:31pm",-0.18,57.25,57.4,56.91,2836642
"COOKIES",46.15,"6/11/2007","2:31pm",0.45,45.8,46.29,45.46,6906449
"DEODRANT",103.46,"6/11/2007","2:31pm",0.39,102.87,104.0,102.5,3014104
"EGGS",22.01,"6/11/2007","2:36pm",0.18,21.7,22.08,21.69,28623660
"FRESHNER",62.48,"6/11/2007","2:31pm",0.35,62.89,62.89,62.15,5916458
"GRAPES",50.68,"6/11/2007","2:31pm",0.27,50.41,50.84,50.05,6212400
"MILK",51.75,"6/11/2007","2:31pm",0.08,51.67,51.85,51.32,6921352
"MINT",51.31,"6/11/2007","2:31pm",-0.1,51.47,51.62,50.98,3570814
"OIL",85.56,"6/11/2007","2:31pm",-0.38,85.94,85.98,85.28,1632000
"MAT",70.34,"6/11/2007","2:31pm",0.04,70.25,70.5,69.76,5316285
"ONIONS",51.25,"6/11/2007","2:31pm",1.11,50.3,51.35,50.04,7816300
"PASTE",30.18,"6/11/2007","2:36pm",0.13,30.05,30.25,29.93,27776860
"PEPPER",26.43,"6/11/2007","2:31pm",-0.09,26.5,26.54,26.31,18072696
"SOAP",63.09,"6/11/2007","2:31pm",0.02,62.8,63.2,62.75,4849346
"TEA",40.37,"6/11/2007","2:31pm",0.11,40.2,40.47,39.89,9632910
"TISSUES",70.15,"6/11/2007","2:31pm",-0.08,69.85,70.25,69.51,1566500
"TOMATOES",43.53,"6/11/2007","2:31pm",0.46,42.95,43.61,42.88,6607457
"TOWEL",49.77,"6/11/2007","2:31pm",-0.31,49.9,50.12,49.55,8080507
"YOGURT",83.35,"6/11/2007","2:31pm",0.67,82.68,83.85,82.35,9365400
"ALMOND",39.39,"6/11/2007","2:36pm",-0.27,39.67,40.18,39.38,3233280
"BREAD",71.87,"6/11/2007","2:36pm",0.34,71.29,72.03,71.15,3455896
"APPLES",63.22,"6/11/2007","2:36pm",0.18,62.79,63.42,62.42,2427730
"BANANA",97.77,"6/11/2007","2:36pm",-0.42,98.25,98.79,97.59,2005500
"BUNS",53.63,"6/11/2007","2:36pm",0.3,53.2,53.77,52.81,8024794
"BUTTER",79.01,"6/11/2007","2:36pm",0.49,78.32,79.46,78.06,2680952
"CHEESE",50.83,"6/11/2007","2:36pm",-0.3,51.13,51.21,50.59,2435997
"CHERRIES",34.19,"6/11/2007","2:36pm",-0.01,34.28,34.44,34.12,4466950
"CHIPS",37.44,"6/11/2007","2:36pm",0.12,37.07,37.61,37.05,16472401
"COCONUT",31.7,"6/11/2007","2:36pm",0.7,31.0,31.79,30.9,11121251
"COFFEE",37.75,"6/11/2007","2:36pm",-0.2,37.78,37.83,37.62,8123767
"CELL",57.16,"6/11/2007","2:36pm",-0.22,57.25,57.4,56.91,2882942
"COOKIES",46.15,"6/11/2007","2:36pm",0.45,45.8,46.29,45.46,6971049
"DEODRANT",103.42,"6/11/2007","2:36pm",0.35,102.87,104.0,102.5,3050204
"EGGS",22.0203,"6/11/2007","2:41pm",0.1903,21.7,22.08,21.69,28975326
"FRESHNER",62.48,"6/11/2007","2:36pm",0.35,62.89,62.89,62.15,5985258
"GRAPES",50.67,"6/11/2007","2:36pm",0.26,50.41,50.84,50.05,6275300
"MILK",51.75,"6/11/2007","2:36pm",0.08,51.67,51.85,51.32,7031052
"MINT",51.33,"6/11/2007","2:36pm",-0.08,51.47,51.62,50.98,3605014
"OIL",85.47,"6/11/2007","2:36pm",-0.47,85.94,85.98,85.28,1656600
"MAT",70.33,"6/11/2007","2:36pm",0.03,70.25,70.5,69.76,5350885
"ONIONS",51.2,"6/11/2007","2:36pm",1.06,50.3,51.35,50.04,7984900
"PASTE",30.18,"6/11/2007","2:41pm",0.13,30.05,30.25,29.93,30696744
"PEPPER",26.44,"6/11/2007","2:36pm",-0.08,26.5,26.54,26.31,18273796
"SOAP",63.09,"6/11/2007","2:36pm",0.02,62.8,63.2,62.75,4902446
"TEA",40.29,"6/11/2007","2:36pm",0.03,40.2,40.47,39.89,9901810
"TISSUES",70.11,"6/11/2007","2:36pm",-0.12,69.85,70.25,69.51,1589000
"TOMATOES",43.5,"6/11/2007","2:36pm",0.43,42.95,43.61,42.88,6714857
"TOWEL",49.76,"6/11/2007","2:36pm",-0.32,49.9,50.12,49.55,8135107
"YOGURT",83.33,"6/11/2007","2:36pm",0.65,82.68,83.85,82.35,9480100
"ALMOND",39.39,"6/11/2007","2:41pm",-0.27,39.67,40.18,39.34,3314380
"BREAD",71.89,"6/11/2007","2:41pm",0.36,71.29,72.03,71.15,3656596
"APPLES",63.23,"6/11/2007","2:41pm",0.19,62.79,63.42,62.42,2445430
"BANANA",97.74,"6/11/2007","2:41pm",-0.45,98.25,98.79,97.59,2031200
"BUNS",53.68,"6/11/2007","2:41pm",0.35,53.2,53.77,52.81,8087994
"BUTTER",79.04,"6/11/2007","2:41pm",0.52,78.32,79.46,78.06,2712552
"CHEESE",50.81,"6/11/2007","2:41pm",-0.32,51.13,51.21,50.59,2447897
"CHERRIES",34.19,"6/11/2007","2:41pm",-0.01,34.28,34.44,34.12,4526150
"CHIPS",37.47,"6/11/2007","2:41pm",0.15,37.07,37.61,37.05,16819600
"COCONUT",31.65,"6/11/2007","2:41pm",0.65,31.0,31.79,30.9,11306951
"COFFEE",37.76,"6/11/2007","2:41pm",-0.19,37.78,37.83,37.62,8189567
"CELL",57.13,"6/11/2007","2:41pm",-0.25,57.25,57.4,56.91,2913842
"COOKIES",46.13,"6/11/2007","2:41pm",0.43,45.8,46.29,45.46,7057949
"DEODRANT",103.44,"6/11/2007","2:41pm",0.37,102.87,104.0,102.5,3087004
"EGGS",22.02,"6/11/2007","2:46pm",0.19,21.7,22.08,21.69,29252326
"FRESHNER",62.48,"6/11/2007","2:41pm",0.35,62.89,62.89,62.15,6046058
"GRAPES",50.71,"6/11/2007","2:41pm",0.3,50.41,50.84,50.05,6338800
"MILK",51.76,"6/11/2007","2:41pm",0.09,51.67,51.85,51.32,7064552
"MINT",51.29,"6/11/2007","2:41pm",-0.12,51.47,51.62,50.98,3648414
"OIL",85.5,"6/11/2007","2:41pm",-0.44,85.94,85.98,85.28,1687900
"MAT",70.34,"6/11/2007","2:41pm",0.04,70.25,70.5,69.76,5406985
"ONIONS",51.18,"6/11/2007","2:41pm",1.04,50.3,51.35,50.04,8103700
"PASTE",30.22,"6/11/2007","2:46pm",0.17,30.05,30.25,29.93,31209364
"PEPPER",26.43,"6/11/2007","2:41pm",-0.09,26.5,26.54,26.31,18438496
"SOAP",63.11,"6/11/2007","2:41pm",0.04,62.8,63.2,62.75,4959446
"TEA",40.27,"6/11/2007","2:41pm",0.01,40.2,40.47,39.89,10050710
"TISSUES",70.11,"6/11/2007","2:41pm",-0.12,69.85,70.25,69.51,1626700
"TOMATOES",43.5,"6/11/2007","2:41pm",0.43,42.95,43.61,42.88,6863457
"TOWEL",49.79,"6/11/2007","2:41pm",-0.29,49.9,50.12,49.55,8245307
"YOGURT",83.37,"6/11/2007","2:41pm",0.69,82.68,83.85,82.35,9563400
"ALMOND",39.33,"6/11/2007","2:46pm",-0.33,39.67,40.18,39.3,3399080
"BREAD",71.86,"6/11/2007","2:46pm",0.33,71.29,72.03,71.15,3740596
"APPLES",63.2,"6/11/2007","2:46pm",0.16,62.79,63.42,62.42,2463030
"BANANA",97.78,"6/11/2007","2:46pm",-0.41,98.25,98.79,97.59,2065200
"BUNS",53.67,"6/11/2007","2:46pm",0.34,53.2,53.77,52.81,8200694
"BUTTER",79.0,"6/11/2007","2:46pm",0.48,78.32,79.46,78.06,2725452
"CHEESE",50.8,"6/11/2007","2:46pm",-0.33,51.13,51.21,50.59,2457797
"CHERRIES",34.2,"6/11/2007","2:46pm",0.0,34.28,34.44,34.12,4601150
"CHIPS",37.48,"6/11/2007","2:46pm",0.16,37.07,37.61,37.05,17056300
"COCONUT",31.65,"6/11/2007","2:46pm",0.65,31.0,31.79,30.9,11359851
"COFFEE",37.75,"6/11/2007","2:46pm",-0.2,37.78,37.83,37.62,8424967
"CELL",57.18,"6/11/2007","2:46pm",-0.2,57.25,57.4,56.91,2949842
"COOKIES",46.13,"6/11/2007","2:46pm",0.43,45.8,46.29,45.46,7195349
"DEODRANT",103.49,"6/11/2007","2:46pm",0.42,102.87,104.0,102.5,3126604
"EGGS",22.02,"6/11/2007","2:51pm",0.19,21.7,22.08,21.69,29404310
"FRESHNER",62.485,"6/11/2007","2:46pm",0.355,62.89,62.89,62.15,6102358
"GRAPES",50.7,"6/11/2007","2:46pm",0.29,50.41,50.84,50.05,6395400
"MILK",51.73,"6/11/2007","2:46pm",0.06,51.67,51.85,51.32,7104652
"MINT",51.32,"6/11/2007","2:46pm",-0.09,51.47,51.62,50.98,3708627
"OIL",85.5,"6/11/2007","2:46pm",-0.44,85.94,85.98,85.28,1710200
"MAT",70.28,"6/11/2007","2:46pm",-0.02,70.25,70.5,69.76,5450985
"ONIONS",51.19,"6/11/2007","2:46pm",1.05,50.3,51.35,50.04,8188500
"PASTE",30.16,"6/11/2007","2:51pm",0.11,30.05,30.25,29.93,31914788
"PEPPER",26.435,"6/11/2007","2:46pm",-0.085,26.5,26.54,26.31,18623136
